date,home,region,city
2005-12-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-29,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-30,"Springfield, VA",Virginia,"Springfield, Virginia"
2005-12-31,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-01,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-02,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-03,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-29,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-30,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-01-31,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-01,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-02,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-03,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-02-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-01,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-02,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-03,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-29,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-30,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-03-31,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-01,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-02,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-03,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-29,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-04-30,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-01,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-02,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-03,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-29,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-30,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-05-31,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-01,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-02,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-03,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-29,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-06-30,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-01,"Springfield, VA",Michigan,"Reading, Michigan"
2006-07-02,"Springfield, VA",Michigan,"Reading, Michigan"
2006-07-03,"Springfield, VA",Michigan,"Reading, Michigan"
2006-07-04,"Springfield, VA",Michigan,"Reading, Michigan"
2006-07-05,"Springfield, VA",Michigan,"Reading, Michigan"
2006-07-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-07-29,"Springfield, VA",Maryland,"Patuxent River, Maryland"
2006-07-30,"Springfield, VA",Maryland,"Patuxent River, Maryland"
2006-07-31,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-01,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-02,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-03,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-07,"Springfield, VA",Ohio,"Springfield, Ohio"
2006-08-08,"Springfield, VA",Ohio,"Springfield, Ohio"
2006-08-09,"Springfield, VA",Illinois,"Chicago, Illinois"
2006-08-10,"Springfield, VA",Wisconsin,"Seymour, Wisconsin"
2006-08-11,"Springfield, VA",Wisconsin,"Seymour, Wisconsin"
2006-08-12,"Springfield, VA",Wisconsin,"Seymour, Wisconsin"
2006-08-13,"Springfield, VA",Wisconsin,"Appleton, Wisconsin"
2006-08-14,"Springfield, VA",Wisconsin,"Oshkosh, Wisconsin"
2006-08-15,"Springfield, VA",Michigan,"Detroit, Michigan"
2006-08-16,"Springfield, VA",Michigan,"Rochester Hills, Michigan"
2006-08-17,"Springfield, VA",Michigan,"Rochester Hills, Michigan"
2006-08-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-08-28,"Springfield, VA",North Carolina,"Kitty Hawk, North Carolina"
2006-08-29,"Springfield, VA",North Carolina,"Kitty Hawk, North Carolina"
2006-08-30,"Springfield, VA",North Carolina,"Kitty Hawk, North Carolina"
2006-08-31,"Springfield, VA",North Carolina,"Kitty Hawk, North Carolina"
2006-09-01,"Springfield, VA",North Carolina,"Kitty Hawk, North Carolina"
2006-09-02,"Springfield, VA",North Carolina,"Kitty Hawk, North Carolina"
2006-09-03,"Springfield, VA",North Carolina,"Kitty Hawk, North Carolina"
2006-09-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-29,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-09-30,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-01,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-02,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-03,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-23,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-24,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-25,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-26,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-27,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-28,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-29,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-30,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-10-31,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-01,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-02,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-03,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-04,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-05,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-06,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-07,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-08,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-09,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-10,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-11,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-12,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-13,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-14,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-15,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-16,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-17,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-18,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-19,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-20,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-21,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-22,"Springfield, VA",Virginia,"Springfield, Virginia"
2006-11-23,"Springfield, VA",Tennessee,"Crossville, Tennessee"
2006-11-24,"Springfield, VA",Tennessee,"Crossville, Tennessee"
2006-11-25,"Springfield, VA",Tennessee,"Crossville, Tennessee"
2006-11-26,"Springfield, VA",Tennessee,"Crossville, Tennessee"
2006-11-27,"Springfield, VA",Virginia,"Springfield, Virginia"
